wrapped_network$start:INTEGER,wrapped_network$end:INTEGER,wrapped_network$node_id:INTEGER,wrapped_network$tBytes:INTEGER
1689862513000,1689862514000,6,4726447910968535723,1689862515107
1689862514000,1689862515000,4,4751174411613809323,1689862515695
1689862514000,1689862515000,3,4755576238275996331,1689862515760
1689862514000,1689862515000,10,4726515568044845739,1689862515993
1689862514000,1689862515000,8,4726012073189485227,1689862516005
1689862514000,1689862515000,9,4726024764974432256,1689862516032
1689862514000,1689862515000,11,4726584853047978667,1689862516060
1689862514000,1689862515000,5,4726513776081589589,1689862516095
1689862514000,1689862515000,6,4726448005871654229,1689862516166
1689862515000,1689862516000,5,4726513850326362795,1689862516606
1689862515000,1689862516000,6,4726448085138407424,1689862516661
1689862515000,1689862516000,4,4751174415175472469,1689862516706
1689862515000,1689862516000,3,4755576239810063019,1689862516773
1689862515000,1689862516000,10,4726515679848213163,1689862516976
1689862515000,1689862516000,8,4726012184277024768,1689862517058
1689862515000,1689862516000,9,4726024876733060437,1689862517064
1689862515000,1689862516000,11,4726584964113148587,1689862517108
1689862516000,1689862517000,5,4726513885625625259,1689862517603
1689862516000,1689862517000,6,4726448121656814251,1689862517684
1689862516000,1689862517000,4,4751174416901428565,1689862517756
1689862516000,1689862517000,3,4755576240991982933,1689862517777
1689862516000,1689862517000,10,4726515745972813824,1689862518012
1689862516000,1689862517000,8,4726012255882182656,1689862518035
1689862516000,1689862517000,9,4726024941135200256,1689862518099
1689862516000,1689862517000,11,4726585022453121024,1689862518144
1689862517000,1689862518000,11,4726585110052558165,1689862518637
1689862517000,1689862518000,5,4726514004755043669,1689862518645
1689862517000,1689862518000,6,4726448235853731157,1689862518705
1689862517000,1689862518000,3,4755576242283828565,1689862518810
1689862517000,1689862518000,4,4751174420193258155,1689862518821
1689862517000,1689862518000,10,4726515851814677163,1689862519042
1689862517000,1689862518000,8,4726012354286146901,1689862519074
1689862517000,1689862518000,9,4726025043744653312,1689862519129
1689862518000,1689862519000,11,4726585173470434645,1689862519613
1689862518000,1689862519000,9,4726025089781334016,1689862519644
1689862518000,1689862519000,5,4726514072613289984,1689862519675
1689862518000,1689862519000,6,4726448312346651307,1689862519720
1689862518000,1689862519000,3,4755576243533032107,1689862519834
1689862518000,1689862519000,4,4751174422548709376,1689862519854
1689862518000,1689862519000,10,4726515932848630443,1689862520050
1689862518000,1689862519000,8,4726012428005234005,1689862520113
1689862519000,1689862520000,11,4726585245545354581,1689862520647
1689862519000,1689862520000,5,4726514150191136768,1689862520701
1689862519000,1689862520000,9,4726025160983838720,1689862520702
1689862519000,1689862520000,6,4726448391490371584,1689862520706
1689862519000,1689862520000,4,4751174425423904768,1689862520843
1689862519000,1689862520000,3,4755576245359651499,1689862520847
1689862519000,1689862520000,10,4726516009151408811,1689862521051
1689862519000,1689862520000,8,4726012540367841963,1689862521120
1689862520000,1689862521000,8,4726012615451475968,1689862521641
1689862520000,1689862521000,11,4726585351823425536,1689862521668
1689862520000,1689862521000,5,4726514263963030869,1689862521698
1689862520000,1689862521000,9,4726025282965383851,1689862521732
1689862520000,1689862521000,6,4726448507868326571,1689862521760
1689862520000,1689862521000,4,4751174428323217408,1689862521859
1689862520000,1689862521000,3,4755576246382886912,1689862521860
1689862520000,1689862521000,10,4726516117330897579,1689862522070
1689862521000,1689862522000,8,4726012665022556843,1689862522609
1689862521000,1689862522000,11,4726585431067809109,1689862522700
1689862521000,1689862522000,9,4726025349861736448,1689862522748
1689862521000,1689862522000,5,4726514340265809237,1689862522750
1689862521000,1689862522000,6,4726448592190614187,1689862522759
1689862521000,1689862522000,4,4751174431015960576,1689862522866
1689862521000,1689862522000,3,4755576247629993301,1689862522901
1689862521000,1689862522000,10,4726516197481250816,1689862523112
1689862522000,1689862523000,8,4726012774555407701,1689862523683
1689862522000,1689862523000,11,4726585520870653952,1689862523704
1689862522000,1689862523000,9,4726025457940561920,1689862523746
1689862522000,1689862523000,6,4726448690952492373,1689862523764
1689862522000,1689862523000,5,4726514430862775637,1689862523776
1689862522000,1689862523000,4,4751174434577623723,1689862523911
