grenoble,lille,paris,saclay,strasbourg,lille_20_m3-1,lille_20_m3-2,lille_20_m3-3,lille_20_m3-4,lille_20_m3-5,lille_20_m3-6,lille_20_m3-12,lille_20_m3-13,lille_20_m3-15,lille_20_m3-17,lille_20_m3-18,lille_20_m3-19,lille_20_m3-20,lille_20_m3-21,lille_20_m3-22,lille_20_m3-23,paris_m3-4,paris_m3-5,paris_m3-6,paris_m3-7,paris_m3-8,paris_m3-10,paris_m3-11,paris_m3-12,paris_m3-13,paris_m3-14,paris_m3-15,paris_m3-16,paris_m3-17,paris_m3-18,paris_m3-19,paris_m3-20,paris_m3-21,paris_m3-22,paris_m3-23,paris_m3-24,paris_m3-25,paris_m3-26,paris_m3-27,paris_m3-28,paris_m3-31,paris_m3-35,paris_m3-36,paris_m3-37,paris_m3-38,paris_m3-39,paris_m3-40,paris_m3-41,paris_m3-42,paris_m3-43,paris_m3-44,paris_m3-47,paris_m3-48,paris_m3-49,paris_m3-50,paris_m3-51,paris_m3-52,paris_m3-53,paris_m3-55,paris_m3-56,paris_m3-57,paris_m3-60,paris_m3-61,paris_m3-63,paris_m3-64,saclay_m3-1,saclay_m3-2,saclay_m3-3,saclay_m3-4,saclay_m3-5,saclay_m3-6,saclay_m3-7,saclay_m3-8,saclay_m3-9,saclay_m3-10,saclay_m3-11,saclay_m3-12,strasbourg_m3-2,strasbourg_m3-3,strasbourg_m3-6,strasbourg_m3-7,strasbourg_m3-12,strasbourg_m3-13,strasbourg_m3-14,strasbourg_m3-15,strasbourg_m3-18,strasbourg_m3-19,strasbourg_m3-23,strasbourg_m3-25,strasbourg_m3-28,strasbourg_m3-30,strasbourg_m3-31,strasbourg_m3-34,strasbourg_m3-35,strasbourg_m3-38,strasbourg_m3-40,strasbourg_m3-41,strasbourg_m3-42,strasbourg_m3-44,strasbourg_m3-45,strasbourg_m3-46,strasbourg_m3-47,strasbourg_m3-49,strasbourg_m3-51,strasbourg_m3-54,strasbourg_m3-55,strasbourg_m3-58,strasbourg_m3-59,strasbourg_m3-63
0.0,0.0,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.606,7.92,9.463,14.905,6.012,0.0,8.241,9.529,20.787,17.467,7.92,20.347,32.952,7.926,11.893,6.376,9.058,8.241,21.759,9.653,22.912,14.011,41.409,8.739,9.839,7.91,13.239,7.28,13.173,9.52,7.92,25.918,7.987,8.239,33.411,23.897,10.425,9.2,9.339,9.201,9.52,7.28,7.285,17.435,8.239,9.387,23.038,9.519,6.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.934,8.241,6.647,27.444,10.553,8.241,0.0,8.561,9.201,7.287,8.902,6.966,7.433,8.879,7.927,14.06,8.559,8.594,22.587,16.826,11.915,6.965,8.296,8.492,8.88,8.375,7.286,10.48,11.026,15.093,17.466,17.473,9.06,8.426,9.8,29.908,19.394,10.48,9.11,9.84,12.532,23.545,6.326,12.986,8.241,13.625,11.706,10.917,7.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.62,10.194,10.16,8.241,9.202,9.529,8.561,0.0,8.241,6.647,6.327,9.199,14.044,8.562,8.881,9.295,8.559,13.34,7.28,8.561,7.599,35.423,22.899,13.118,6.965,9.52,7.378,9.519,10.292,7.92,6.966,21.515,9.798,6.959,9.2,9.002,7.919,9.519,8.24,7.285,15.092,8.24,7.28,17.927,8.88,11.573,8.879,20.742,13.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.908,58.053,8.298,8.56,50.661,20.787,9.201,8.241,0.0,6.974,7.929,8.24,8.694,9.2,7.605,9.398,18.106,8.561,7.922,8.24,19.084,6.959,7.6,8.348,8.24,13.309,8.909,8.239,20.295,7.606,6.645,20.032,7.281,9.052,9.841,8.326,6.959,9.84,31.678,7.286,10.566,9.078,7.92,25.918,14.838,14.133,9.2,8.88,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.003,30.18,29.486,29.886,35.118,17.467,7.287,6.647,6.974,0.0,9.2,9.84,10.475,8.245,7.672,27.327,9.52,8.561,7.927,9.208,33.598,32.569,23.726,33.408,8.24,9.52,9.618,7.286,46.663,6.96,7.289,22.218,7.92,7.92,10.159,14.271,7.919,8.24,8.239,7.606,34.129,6.967,7.925,7.286,7.6,6.335,10.241,6.965,6.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.856,26.346,14.172,19.603,8.241,7.92,8.902,6.327,7.929,9.2,0.0,8.88,9.064,8.24,8.241,8.018,7.921,8.978,21.952,7.28,8.193,8.559,7.605,12.28,6.96,7.926,8.581,7.28,8.477,8.559,9.334,13.492,8.56,8.88,8.879,25.918,7.279,8.56,12.77,7.606,7.605,8.239,8.066,10.368,6.959,24.353,9.2,7.605,9.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.11,9.105,33.864,27.652,8.249,20.347,6.966,9.199,8.24,9.84,8.88,0.0,19.066,8.881,8.881,21.626,9.146,8.242,12.219,8.561,8.24,9.199,8.097,18.553,9.199,12.213,7.607,7.6,13.305,8.239,9.848,11.272,6.012,9.839,11.893,8.095,10.479,9.839,10.105,8.559,8.881,8.56,9.211,30.204,7.38,22.79,8.881,6.639,28.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.001,30.683,9.519,8.241,11.253,32.952,7.433,14.044,8.694,10.475,9.064,19.066,0.0,6.012,6.966,9.894,13.856,9.841,26.927,9.838,7.92,7.286,6.325,21.304,9.199,7.882,7.041,9.52,31.304,9.519,10.032,14.772,7.681,8.879,11.253,29.377,9.201,9.199,13.381,8.879,34.461,7.287,7.6,7.919,8.36,8.88,9.839,12.666,10.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.919,20.737,39.506,35.715,11.254,7.926,8.879,8.562,9.2,8.245,8.24,8.881,6.012,0.0,7.601,12.859,6.96,9.201,22.906,7.92,7.605,6.325,13.391,7.699,8.56,8.742,7.599,6.96,6.078,6.326,19.385,17.706,12.212,10.023,13.173,11.003,8.24,7.926,6.333,8.559,11.065,7.926,7.934,20.303,7.6,7.279,8.56,20.479,24.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.228,22.532,12.534,17.981,24.983,11.893,7.927,8.881,7.605,7.672,8.241,8.881,6.966,7.601,0.0,7.2,7.599,8.561,10.942,8.241,7.919,8.559,7.28,7.238,6.966,13.435,8.879,9.019,7.6,7.286,13.945,19.18,7.606,8.105,12.587,11.252,8.065,7.606,11.065,8.246,11.252,7.92,9.044,18.879,10.966,8.88,9.839,7.601,6.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.372,17.655,8.24,27.524,26.059,6.376,14.06,9.295,9.398,27.327,8.018,21.626,9.894,12.859,7.2,0.0,8.88,7.298,8.241,9.52,9.52,7.605,26.596,7.171,8.88,7.616,9.971,8.241,6.975,6.642,7.606,8.694,9.2,9.721,9.86,9.819,6.646,6.648,10.966,8.56,12.781,7.287,6.326,7.601,8.246,8.246,7.6,7.6,8.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.089,8.462,13.314,9.52,12.219,9.058,8.559,8.559,18.106,9.52,7.921,9.146,13.856,6.96,7.599,8.88,0.0,9.201,8.88,8.249,9.201,9.2,6.326,7.097,8.879,12.478,8.597,8.56,9.715,7.599,6.012,12.423,8.559,7.6,8.174,15.124,7.794,8.56,12.355,10.16,7.6,7.925,8.56,11.857,10.16,9.206,8.559,7.92,8.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.345,10.322,9.201,9.138,11.896,8.241,8.594,13.34,8.561,8.561,8.978,8.242,9.841,9.201,8.561,7.298,9.201,0.0,6.647,8.24,8.88,10.16,17.412,11.883,8.249,11.573,21.439,7.935,9.52,9.2,6.97,20.798,9.848,7.352,9.022,9.84,6.992,6.967,20.852,8.56,8.879,8.255,10.481,19.395,9.84,9.84,23.733,10.302,8.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.321,10.162,19.84,13.952,28.738,21.759,22.587,7.28,7.922,7.927,21.952,12.219,26.927,22.906,10.942,8.241,8.88,6.647,0.0,9.78,9.521,8.566,36.472,22.97,10.479,8.802,8.561,7.605,9.199,7.606,6.966,9.064,8.631,6.011,9.472,7.632,7.938,7.6,16.559,8.24,16.825,9.2,9.904,21.626,8.88,9.199,12.159,12.221,8.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.749,19.606,10.833,8.756,40.49,9.653,16.826,8.561,8.24,9.208,7.28,8.561,9.838,7.92,8.241,9.52,8.249,8.24,9.78,0.0,6.645,6.639,8.723,12.326,9.839,9.653,9.199,8.239,10.48,7.599,11.433,6.96,7.615,6.645,13.625,13.034,6.325,7.606,6.327,6.645,8.644,7.605,7.522,13.493,10.16,7.6,7.28,8.879,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.258,25.748,10.933,33.736,24.325,22.912,11.915,7.599,19.084,33.598,8.193,8.24,7.92,7.605,7.919,9.52,9.201,8.88,9.521,6.645,0.0,34.044,7.606,9.973,10.16,12.987,22.852,7.606,8.24,9.521,16.01,33.135,20.43,6.647,9.835,13.385,8.241,7.601,10.934,7.28,14.132,8.56,9.199,14.413,10.107,9.519,9.2,7.289,23.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.79,16.825,39.273,23.809,21.661,14.011,6.965,35.423,6.959,32.569,8.559,9.199,7.286,6.325,8.559,7.605,9.2,10.16,8.566,6.639,34.044,0.0,12.346,9.52,47.254,13.337,22.224,38.617,10.58,69.168,21.759,27.377,26.521,6.019,7.28,8.165,47.383,43.758,14.501,51.448,11.113,8.559,43.144,10.938,7.448,8.239,10.159,9.199,19.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.347,21.528,10.244,18.526,9.199,41.409,8.296,22.899,7.6,23.726,7.605,8.097,6.325,13.391,7.28,26.596,6.326,17.412,36.472,8.723,7.606,12.346,0.0,14.715,10.754,8.559,8.24,25.84,7.182,14.501,34.507,14.096,11.29,32.136,28.798,10.613,18.912,44.37,61.425,42.498,24.772,13.663,31.549,7.605,8.879,9.52,8.888,9.52,22.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.574,11.252,33.223,48.571,14.994,8.739,8.492,13.118,8.348,33.408,12.28,18.553,21.304,7.699,7.238,7.171,7.097,11.883,22.97,12.326,9.973,9.52,14.715,0.0,61.724,11.099,23.902,24.186,23.788,45.72,44.58,7.602,25.008,10.561,6.012,35.652,7.546,14.133,22.589,24.585,16.522,18.382,12.345,7.279,6.011,7.279,7.599,9.013,9.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.207,35.142,9.75,12.717,7.919,9.839,8.88,6.965,8.24,8.24,6.96,9.199,9.199,8.56,6.966,8.88,8.879,8.249,10.479,9.839,10.16,47.254,10.754,61.724,0.0,42.612,6.021,6.647,8.837,18.931,12.377,7.919,10.151,14.774,59.078,11.301,26.372,12.534,9.82,13.769,32.788,23.801,10.416,42.439,9.43,9.201,7.28,9.201,9.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.991,8.406,13.383,13.267,41.328,7.91,8.375,9.52,13.309,9.52,7.926,12.213,7.882,8.742,13.435,7.616,12.478,11.573,8.802,9.653,12.987,13.337,8.559,11.099,42.612,0.0,8.239,8.561,18.16,13.747,11.996,14.956,8.56,8.247,19.887,36.298,10.293,6.967,10.293,10.776,16.185,10.479,12.532,7.613,37.435,6.653,6.646,8.239,7.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.773,38.123,26.369,23.884,9.84,13.239,7.286,7.378,8.909,9.618,8.581,7.607,7.041,7.599,8.879,9.971,8.597,21.439,8.561,9.199,22.852,22.224,8.24,23.902,6.021,8.239,0.0,7.601,38.525,17.821,11.652,8.56,23.866,11.844,10.359,23.226,19.615,6.327,13.18,15.975,6.326,32.771,7.599,7.929,7.926,8.24,8.879,10.292,10.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.032,37.321,8.246,6.326,8.24,7.28,10.48,9.519,8.239,7.286,7.28,7.6,9.52,6.96,9.019,8.241,8.56,7.935,7.605,8.239,7.606,38.617,25.84,24.186,6.647,8.561,7.601,0.0,21.739,8.258,19.386,6.326,17.648,34.063,20.425,20.355,11.912,7.281,13.493,7.868,6.326,34.051,6.961,10.939,8.832,6.646,6.96,6.966,9.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.561,14.121,19.599,13.305,18.925,13.173,11.026,10.292,20.295,46.663,8.477,13.305,31.304,6.078,7.6,6.975,9.715,9.52,9.199,10.48,8.24,10.58,7.182,23.788,8.837,18.16,38.525,21.739,0.0,7.28,52.927,6.649,18.302,14.906,23.232,14.131,11.563,7.609,17.1,8.56,7.28,6.965,6.964,12.531,7.924,7.605,8.959,7.609,8.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.83,9.972,25.776,8.247,9.2,9.52,15.093,7.92,7.606,6.96,8.559,8.239,9.519,6.326,7.286,6.642,7.599,9.2,7.606,7.599,9.521,69.168,14.501,45.72,18.931,13.747,17.821,8.258,7.28,0.0,6.639,8.242,27.772,8.946,22.719,8.706,8.559,7.921,18.962,9.84,7.92,13.173,10.159,10.138,22.266,8.239,17.278,7.279,7.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.95,8.937,8.908,10.948,25.453,7.92,17.466,6.966,6.645,7.289,9.334,9.848,10.032,19.385,13.945,7.606,6.012,6.97,6.966,11.433,16.01,21.759,34.507,44.58,12.377,11.996,11.652,19.386,52.927,6.639,0.0,8.249,31.046,12.859,9.842,9.52,7.281,12.854,8.561,8.562,7.926,33.115,13.221,9.932,12.986,8.88,28.933,19.481,21.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.997,49.28,45.896,29.718,23.015,25.918,17.473,21.515,20.032,22.218,13.492,11.272,14.772,17.706,19.18,8.694,12.423,20.798,9.064,6.96,33.135,27.377,14.096,7.602,7.919,14.956,8.56,6.326,6.649,8.242,8.249,0.0,10.241,9.979,8.927,14.534,8.444,8.241,8.292,9.84,6.325,15.756,7.925,11.409,8.059,6.325,9.199,9.839,7.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.858,35.407,7.286,17.786,16.0,7.987,9.06,9.798,7.281,7.92,8.56,6.012,7.681,12.212,7.606,9.2,8.559,9.848,8.631,7.615,20.43,26.521,11.29,25.008,10.151,8.56,23.866,17.648,18.302,27.772,31.046,10.241,0.0,10.293,7.926,11.252,15.466,7.92,10.612,7.28,8.559,8.239,7.606,10.933,31.765,7.926,9.52,8.239,6.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
