grenoble,lille,paris,saclay,strasbourg,lille_20_m3-1,lille_20_m3-5,lille_20_m3-6,lille_20_m3-13,lille_20_m3-15,lille_20_m3-17,lille_20_m3-19,lille_20_m3-20,lille_20_m3-21,lille_20_m3-22,paris_m3-4,paris_m3-5,paris_m3-6,paris_m3-7,paris_m3-8,paris_m3-10,paris_m3-11,paris_m3-12,paris_m3-13,paris_m3-14,paris_m3-15,paris_m3-16,paris_m3-17,paris_m3-18,paris_m3-19,paris_m3-20,paris_m3-21,paris_m3-22,paris_m3-23,paris_m3-24,paris_m3-25,paris_m3-26,paris_m3-27,paris_m3-28,paris_m3-31,paris_m3-35,paris_m3-36,paris_m3-37,paris_m3-38,paris_m3-39,paris_m3-40,paris_m3-41,paris_m3-42,paris_m3-43,paris_m3-44,paris_m3-47,paris_m3-48,paris_m3-49,paris_m3-50,paris_m3-51,paris_m3-52,paris_m3-53,paris_m3-55,paris_m3-56,paris_m3-57,paris_m3-60,paris_m3-61,paris_m3-63,paris_m3-64,saclay_m3-1,saclay_m3-2,saclay_m3-3,saclay_m3-4,saclay_m3-5,saclay_m3-6,saclay_m3-7,saclay_m3-8,saclay_m3-9,saclay_m3-10,saclay_m3-11,saclay_m3-12,strasbourg_m3-2,strasbourg_m3-3,strasbourg_m3-6,strasbourg_m3-7,strasbourg_m3-12,strasbourg_m3-13,strasbourg_m3-14,strasbourg_m3-15,strasbourg_m3-18,strasbourg_m3-19,strasbourg_m3-23,strasbourg_m3-25,strasbourg_m3-28,strasbourg_m3-30,strasbourg_m3-31,strasbourg_m3-34,strasbourg_m3-35,strasbourg_m3-38,strasbourg_m3-40,strasbourg_m3-41,strasbourg_m3-42,strasbourg_m3-44,strasbourg_m3-45,strasbourg_m3-46,strasbourg_m3-47,strasbourg_m3-49,strasbourg_m3-51,strasbourg_m3-54,strasbourg_m3-55,strasbourg_m3-58,strasbourg_m3-59,strasbourg_m3-63
0.0,0.0,0.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.001,9.389,8.289,6.646,9.013,7.28,7.928,7.92,7.897,8.88,8.56,9.704,0.0,8.56,9.2,32.945,34.691,8.879,8.879,8.559,17.471,9.521,7.074,15.835,11.573,7.926,7.607,6.326,9.2,7.92,8.879,8.651,6.655,7.286,7.28,8.248,8.24,10.298,7.919,7.285,6.325,6.645,7.289,23.1,6.325,9.252,7.606,10.745,6.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.946,14.105,17.752,35.229,8.24,8.881,6.96,7.605,6.967,9.52,7.92,6.96,8.56,0.0,9.2,6.645,24.641,10.481,9.521,26.239,6.326,8.56,10.853,11.573,10.613,12.532,11.252,7.601,17.495,7.919,8.24,18.238,14.452,8.246,9.519,11.267,7.28,8.88,7.92,7.286,6.96,9.2,13.906,14.968,7.288,7.6,8.239,8.56,18.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.672,13.18,20.062,9.793,7.431,11.573,11.573,12.214,7.601,7.601,8.289,8.881,9.2,9.2,0.0,9.028,9.966,8.241,9.841,7.92,6.966,7.599,30.531,8.148,21.305,8.278,9.209,7.92,8.723,9.199,9.2,13.173,9.654,7.926,6.966,9.84,8.24,21.262,11.573,8.56,9.199,9.317,7.92,16.825,9.839,12.533,10.159,9.2,7.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.162,86.474,15.594,17.327,11.574,10.628,10.232,12.025,14.329,11.9,11.339,9.333,32.945,6.645,9.028,0.0,8.241,9.201,9.841,8.241,6.327,7.605,8.56,8.691,18.746,47.936,8.249,6.655,12.986,8.561,8.24,9.383,9.466,6.326,7.601,9.2,6.646,7.921,7.756,7.92,7.104,8.585,7.28,18.7,8.325,11.187,9.201,8.56,13.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.446,75.886,8.88,22.594,7.609,32.771,7.285,8.692,22.586,21.813,10.009,8.56,34.691,24.641,9.966,8.241,0.0,9.199,8.561,6.328,6.02,7.279,10.106,14.586,7.926,10.16,6.325,9.2,14.61,8.24,7.92,12.025,21.022,9.495,6.965,7.285,7.925,11.485,11.573,9.208,9.199,8.246,8.56,14.093,7.399,14.362,7.599,9.528,8.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.53,14.128,15.233,7.561,9.202,12.261,7.607,8.241,9.84,8.241,8.881,6.96,8.879,10.481,8.241,9.201,9.199,0.0,8.56,7.6,6.327,10.16,9.868,22.266,6.012,24.116,13.439,8.56,13.653,7.286,7.288,17.411,10.48,10.044,8.56,7.286,8.559,36.152,6.961,6.335,8.24,9.333,8.242,11.301,6.96,8.241,7.601,9.84,13.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.559,27.423,21.834,22.587,18.426,9.654,15.86,8.765,8.059,19.713,9.019,8.966,8.879,9.521,9.841,9.841,8.561,8.56,0.0,8.559,7.285,18.26,7.524,6.326,6.325,14.772,8.379,7.919,8.964,7.599,7.921,14.041,23.864,13.429,8.24,7.925,8.239,9.977,8.239,7.921,7.929,10.16,8.777,8.12,6.965,8.561,6.966,8.879,8.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.561,26.551,46.585,14.454,26.989,7.281,10.285,10.293,6.961,17.835,8.882,6.646,8.559,26.239,7.92,8.241,6.328,7.6,8.559,0.0,6.639,9.84,8.239,18.862,13.181,7.919,12.025,9.839,12.672,7.6,7.919,7.919,26.691,24.958,9.528,6.326,9.527,7.925,8.24,8.239,8.239,7.286,8.559,10.481,8.879,8.88,9.839,6.965,9.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84,20.662,8.879,7.28,11.384,14.455,16.442,8.879,9.52,10.479,8.239,8.88,17.471,6.326,6.966,6.327,6.02,6.327,7.285,6.639,0.0,7.926,8.88,43.121,23.226,37.428,7.607,9.52,8.361,9.841,42.378,6.64,7.606,20.346,7.92,7.919,6.966,11.574,12.853,7.601,9.2,6.011,7.925,8.561,10.141,6.646,19.705,9.109,19.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.418,19.741,7.524,8.246,9.519,7.919,8.24,8.879,9.528,21.625,6.639,11.62,9.521,8.56,7.599,7.605,7.279,10.16,18.26,9.84,7.926,0.0,8.559,18.327,17.583,11.198,7.605,13.864,6.959,9.198,9.516,26.691,45.199,17.506,35.255,7.925,32.765,13.353,30.41,9.527,7.918,8.245,9.839,8.244,6.965,6.639,6.011,6.645,12.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.732,37.372,9.437,8.332,45.684,14.265,13.257,42.543,11.248,8.037,19.838,9.139,7.074,10.853,30.531,8.56,10.106,9.868,7.524,8.239,8.88,8.559,0.0,13.863,7.6,17.133,7.599,33.499,7.616,9.52,20.666,38.179,26.287,32.542,15.099,9.928,12.859,41.401,12.651,48.375,8.56,7.298,14.344,10.06,8.56,7.92,24.265,9.52,13.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.688,30.267,12.218,9.339,22.585,12.213,12.345,17.785,11.26,9.792,16.553,33.407,15.835,11.573,8.148,8.691,14.586,22.266,6.326,18.862,43.121,18.327,13.863,0.0,43.851,45.856,21.625,44.781,28.076,54.839,19.713,6.326,6.646,6.64,17.189,8.559,25.15,21.908,11.261,47.696,7.285,11.274,32.736,20.666,12.047,17.144,35.291,32.941,14.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.893,18.739,32.306,13.423,13.099,12.485,12.852,7.606,8.367,9.379,7.703,12.532,11.573,10.613,21.305,18.746,7.926,6.012,6.325,13.181,23.226,17.583,7.6,43.851,0.0,8.843,72.094,9.2,7.926,9.147,22.722,21.947,53.519,23.633,7.617,9.2,22.383,41.753,18.433,11.8,6.96,12.676,6.646,11.307,19.605,7.926,9.653,9.654,21.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.46,34.559,28.027,34.371,10.027,7.331,9.146,9.84,8.24,9.31,8.568,8.561,7.926,12.532,8.278,47.936,10.16,24.116,14.772,7.919,37.428,11.198,17.133,45.856,8.843,0.0,66.414,24.773,53.486,9.201,9.333,39.752,34.319,18.722,19.708,11.043,19.558,21.802,20.027,23.018,8.88,24.826,19.839,15.865,15.099,8.24,23.596,8.24,7.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.032,11.128,16.185,41.014,15.259,6.64,8.24,21.73,10.48,7.926,9.519,6.96,7.607,11.252,9.209,8.249,6.325,13.439,8.379,12.025,7.607,7.605,7.599,21.625,72.094,66.414,0.0,8.336,27.839,7.287,19.969,12.534,8.56,9.201,7.921,9.199,12.666,9.179,8.246,7.6,9.199,7.599,8.889,8.69,28.606,6.326,14.089,11.085,16.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.927,43.826,39.944,6.647,16.515,12.346,9.973,12.025,24.639,7.921,8.24,8.56,6.326,7.601,7.92,6.655,9.2,8.56,7.919,9.839,9.52,13.864,33.499,44.781,9.2,24.773,8.336,0.0,8.561,8.38,16.526,8.241,9.529,8.559,6.648,7.921,8.129,8.241,14.142,10.166,8.56,9.787,8.88,8.56,8.88,8.246,7.286,8.24,8.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.09,41.601,14.772,33.684,9.539,13.097,8.639,8.569,10.16,7.92,13.033,8.88,9.2,17.495,8.723,12.986,14.61,13.653,8.964,12.672,8.361,6.959,7.616,28.076,7.926,53.486,27.839,8.561,0.0,6.641,9.113,9.199,9.839,7.876,23.503,7.785,9.794,23.194,10.472,12.531,8.239,7.84,6.325,8.558,31.797,7.599,6.325,7.92,7.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.535,7.92,10.16,7.926,8.24,28.788,11.581,8.568,11.252,11.893,8.559,10.271,7.92,7.919,9.199,8.561,8.24,7.286,7.599,7.6,9.841,9.198,9.52,54.839,9.147,9.201,7.287,8.38,6.641,0.0,26.773,6.966,7.28,7.606,10.3,8.245,11.891,8.201,14.249,9.199,7.279,8.88,6.645,7.92,9.03,6.96,8.879,8.88,8.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.594,26.559,40.187,20.671,8.889,6.327,7.92,8.88,7.286,7.606,7.6,6.96,8.879,8.24,9.2,8.24,7.92,7.288,7.921,7.919,42.378,9.516,20.666,19.713,22.722,9.333,19.969,16.526,9.113,26.773,0.0,10.161,7.6,6.961,12.027,18.466,8.88,7.28,25.023,9.654,13.172,13.493,6.013,7.926,19.595,8.24,16.497,7.6,6.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.092,17.147,28.159,7.6,7.28,8.889,22.852,9.685,14.092,16.983,14.973,26.239,8.651,18.238,13.173,9.383,12.025,17.411,14.041,7.919,6.64,26.691,38.179,6.326,21.947,39.752,12.534,8.241,9.199,6.966,10.161,0.0,6.647,9.617,10.368,8.88,7.919,8.88,6.786,10.293,7.599,8.24,8.246,6.325,6.646,7.285,7.288,7.92,8.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.519,54.791,23.191,23.865,15.651,64.538,29.843,13.038,21.386,22.098,7.919,7.668,6.655,14.452,9.654,9.466,21.022,10.48,23.864,26.691,7.606,45.199,26.287,6.646,53.519,34.319,8.56,9.529,9.839,7.28,7.6,6.647,0.0,14.96,9.841,8.56,13.626,8.56,8.56,23.736,7.919,10.982,6.325,7.599,7.789,7.6,8.24,7.925,7.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.959,47.454,14.491,61.19,17.87,21.855,9.663,38.217,14.093,23.225,9.839,9.941,7.286,8.246,7.926,6.326,9.495,10.044,13.429,24.958,20.346,17.506,32.542,6.64,23.633,18.722,9.201,8.559,7.876,7.606,6.961,9.617,14.96,0.0,8.769,9.52,17.646,8.24,9.973,9.84,7.599,8.559,6.645,9.621,12.316,6.966,7.92,9.199,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.228,14.453,9.332,8.246,8.56,9.52,8.24,19.857,6.96,8.559,7.92,7.6,7.28,9.519,6.966,7.601,6.965,8.56,8.24,9.528,7.92,35.255,15.099,17.189,7.617,19.708,7.921,6.648,23.503,10.3,12.027,10.368,9.841,8.769,0.0,10.479,17.465,6.96,11.264,14.096,14.133,8.559,6.011,8.559,8.461,8.888,7.919,6.645,7.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.991,7.926,13.131,16.193,14.266,15.216,14.73,11.715,9.291,11.252,7.92,12.853,8.248,11.267,9.84,9.2,7.285,7.286,7.925,6.326,7.919,7.925,9.928,8.559,9.2,11.043,9.199,7.921,7.785,8.245,18.466,8.88,8.56,9.52,10.479,0.0,29.119,9.201,21.307,8.561,8.88,8.879,7.927,6.326,8.419,8.56,8.879,8.24,9.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.112,9.617,14.064,33.539,12.532,7.6,16.505,6.645,7.279,13.436,8.244,9.839,8.24,7.28,8.24,6.646,7.925,8.559,8.239,9.527,6.966,32.765,12.859,25.15,22.383,19.558,12.666,8.129,9.794,11.891,8.88,7.919,13.626,17.646,17.465,29.119,0.0,8.559,11.573,9.097,6.01,8.88,7.929,7.919,6.639,9.21,9.199,6.645,8.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.928,24.319,15.702,20.665,35.425,21.952,7.286,7.883,9.973,21.625,9.662,13.22,10.298,8.88,21.262,7.921,11.485,36.152,9.977,7.925,11.574,13.353,41.401,21.908,41.753,21.802,9.179,8.241,23.194,8.201,7.28,8.88,8.56,8.24,6.96,9.201,8.559,0.0,26.48,16.234,7.926,10.16,8.879,9.2,11.489,7.6,10.48,8.246,8.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.989,11.719,14.453,8.56,9.84,8.24,8.248,7.287,20.031,6.959,10.613,9.52,7.919,7.92,11.573,7.756,11.573,6.961,8.239,8.24,12.853,30.41,12.651,11.261,18.433,20.027,8.246,14.142,10.472,14.249,25.023,6.786,8.56,9.973,11.264,21.307,11.573,26.48,0.0,11.258,7.599,19.198,9.52,8.559,12.853,8.88,10.16,9.653,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.301,41.545,7.92,43.858,19.504,12.27,7.601,8.246,6.646,6.012,8.239,7.6,7.285,7.286,8.56,7.92,9.208,6.335,7.921,8.239,7.601,9.527,48.375,47.696,11.8,23.018,7.6,10.166,12.531,9.199,9.654,10.293,23.736,9.84,14.096,8.561,9.097,16.234,11.258,0.0,46.515,7.28,6.326,8.24,9.339,9.199,9.519,20.665,8.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.619,20.292,43.769,7.928,6.96,7.599,8.24,6.965,8.56,8.559,7.599,7.926,6.325,6.96,9.199,7.104,9.199,8.24,7.929,8.239,9.2,7.918,8.56,7.285,6.96,8.88,9.199,8.56,8.239,7.279,13.172,7.599,7.919,7.599,14.133,8.88,6.01,7.926,7.599,46.515,0.0,11.572,7.286,8.559,33.748,7.599,9.84,22.905,7.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.693,20.332,20.016,32.318,20.254,8.889,8.559,6.646,7.919,7.93,7.6,9.201,6.645,9.2,9.317,8.585,8.246,9.333,10.16,7.286,6.011,8.245,7.298,11.274,12.676,24.826,7.599,9.787,7.84,8.88,13.493,8.24,10.982,8.559,8.559,8.879,8.88,10.16,19.198,7.28,11.572,0.0,7.926,6.96,11.9,8.56,13.995,13.6,8.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
