wrapped_network$start:INTEGER,wrapped_network$end:INTEGER,wrapped_network$node_id:INTEGER,wrapped_network$tBytes:INTEGER
1689855527000,1689855528000,8,4725753723112060549,1689855530034
1689855527000,1689855528000,9,4725766826686939136,1689855530034
1689855527000,1689855528000,10,4726253690044498527,1689855530034
1689855527000,1689855528000,11,4726330526567002567,1689855530034
1689855528000,1689855529000,1,4757899735863263232,1689855531050
1689855528000,1689855529000,3,4755571988780315079,1689855531050
1689855529000,1689855530000,3,4755571991951946790,1689855531050
1689855528000,1689855529000,4,4751166147671320652,1689855531050
1689855529000,1689855530000,4,4751166154016448209,1689855531050
1689855528000,1689855529000,5,4726251447392403456,1689855531050
1689855529000,1689855530000,5,4726251640738633045,1689855531050
1689855528000,1689855529000,6,4726187346055018724,1689855531050
1689855529000,1689855530000,6,4726187544396509032,1689855531050
1689855528000,1689855529000,8,4725753894117873588,1689855531050
1689855529000,1689855530000,8,4725754098561299494,1689855531050
1689855528000,1689855529000,9,4725767000424331492,1689855531050
1689855529000,1689855530000,9,4725767201360697875,1689855531050
1689855528000,1689855529000,10,4726253861191985835,1689855531050
1689855529000,1689855530000,10,4726254064827619859,1689855531050
1689855528000,1689855529000,11,4726330706672280462,1689855531050
1689855529000,1689855530000,11,4726330901983929837,1689855531050
1689855530000,1689855531000,1,4757899743843844096,1689855532061
1689855530000,1689855531000,3,4755571994664341049,1689855532061
1689855530000,1689855531000,4,4751166159256298989,1689855532061
1689855530000,1689855531000,5,4726251806982202254,1689855532061
1689855530000,1689855531000,6,4726187700520310101,1689855532061
1689855530000,1689855531000,8,4725754267046801863,1689855532061
1689855530000,1689855531000,9,4725767356796633088,1689855532061
1689855530000,1689855531000,10,4726254229003241851,1689855532061
1689855530000,1689855531000,11,4726331070936708741,1689855532061
1689855531000,1689855532000,1,4757899751552057344,1689855533075
1689855531000,1689855532000,3,4755571997699036501,1689855533075
1689855531000,1689855532000,4,4751166165276601003,1689855533075
1689855531000,1689855532000,5,4726252009007223543,1689855533075
1689855531000,1689855532000,6,4726187892092504443,1689855533075
1689855531000,1689855532000,8,4725754470510935457,1689855533075
1689855531000,1689855532000,9,4725767547383942713,1689855533075
1689855531000,1689855532000,10,4726254427702646101,1689855533075
1689855531000,1689855532000,11,4726331274979966976,1689855533075
1689855532000,1689855533000,1,4757899760352231424,1689855534091
1689855532000,1689855533000,3,4755572000572095905,1689855534091
1689855532000,1689855533000,4,4751166170960115940,1689855534091
1689855532000,1689855533000,5,4726252180109971608,1689855534091
1689855532000,1689855533000,6,4726188065220945996,1689855534091
1689855532000,1689855533000,8,4725754628129772885,1689855534091
1689855532000,1689855533000,9,4725767715166044767,1689855534091
1689855532000,1689855533000,10,4726254583949480088,1689855534091
1689855532000,1689855533000,11,4726331442612938221,1689855534091
1689855533000,1689855534000,1,4757899768727339008,1689855535100
1689855533000,1689855534000,3,4755572003345074555,1689855535100
1689855533000,1689855534000,4,4751166176543045253,1689855535100
1689855533000,1689855534000,5,4726252367013128875,1689855535100
1689855533000,1689855534000,6,4726188256319650020,1689855535100
1689855533000,1689855534000,8,4725754815671707117,1689855535100
1689855533000,1689855534000,9,4725767913204302431,1689855535100
1689855533000,1689855534000,10,4726254781505548136,1689855535100
1689855533000,1689855534000,11,4726331640820210802,1689855535100
1689855534000,1689855535000,1,4757899775416336384,1689855536116
1689855534000,1689855535000,3,4755572006410955435,1689855536116
1689855534000,1689855535000,4,4751166182770576953,1689855536116
1689855534000,1689855535000,5,4726252559588227906,1689855536116
1689855534000,1689855535000,6,4726188441453121688,1689855536116
1689855534000,1689855535000,8,4725755000603852193,1689855536116
1689855534000,1689855535000,9,4725768096719704823,1689855536116
1689855534000,1689855535000,10,4726254960850258906,1689855536116
1689855534000,1689855535000,11,4726331824019952981,1689855536116
1689855535000,1689855536000,1,4757899783405436928,1689855537131
1689855535000,1689855536000,3,4755572008791261791,1689855537131
1689855535000,1689855536000,4,4751166188044836561,1689855537131
1689855535000,1689855536000,5,4726252730750628295,1689855537131
1689855535000,1689855536000,6,4726188614049663355,1689855537131
1689855535000,1689855536000,8,4725755177458078455,1689855537131
1689855535000,1689855536000,9,4725768269858088429,1689855537131
1689855535000,1689855536000,10,4726255141989510409,1689855537131
1689855535000,1689855536000,11,4726331999974423362,1689855537131
1689855536000,1689855537000,1,4757899790854258688,1689855538146
1689855536000,1689855537000,3,4755572011924950585,1689855538146
1689855536000,1689855537000,4,4751166194038166869,1689855538146
1689855536000,1689855537000,5,4726252930170831455,1689855538146
1689855536000,1689855537000,6,4726188814618173743,1689855538146
1689855536000,1689855537000,8,4725755381894047820,1689855538146
1689855536000,1689855537000,9,4725768466494516489,1689855538146
