wrapped_network$start:INTEGER,wrapped_network$end:INTEGER,wrapped_network$node_id:INTEGER,wrapped_network$tBytes:INTEGER
1689848555000,1689848556000,9,4725605827081414125,1689848556302
1689848555000,1689848556000,10,4726098421386828307,1689848556302
1689848555000,1689848556000,11,4726176495212856510,1689848556302
1689848556000,1689848557000,8,4725596951287916620,1689848557257
1689848556000,1689848557000,9,4725606011745123745,1689848557257
1689848556000,1689848557000,10,4726098602864109644,1689848557257
1689848556000,1689848557000,11,4726176672114307527,1689848557257
1689848556000,1689848557000,3,4755569469028924226,1689848557278
1689848556000,1689848557000,4,4751161191995976363,1689848557278
1689848556000,1689848557000,5,4726088311466292869,1689848557278
1689848556000,1689848557000,6,4726028998472494345,1689848557278
1689848557000,1689848558000,8,4725597128599477362,1689848558239
1689848557000,1689848558000,9,4725606177478541312,1689848558239
1689848557000,1689848558000,10,4726098783710070556,1689848558239
1689848557000,1689848558000,11,4726176855793753809,1689848558239
1689848557000,1689848558000,3,4755569471677510694,1689848558281
1689848557000,1689848558000,4,4751161197231632839,1689848558281
1689848557000,1689848558000,5,4726088487467988006,1689848558281
1689848557000,1689848558000,6,4726029175127879528,1689848558281
1689848558000,1689848559000,3,4755569474686681088,1689848559241
1689848558000,1689848559000,4,4751161203599130017,1689848559241
1689848558000,1689848559000,5,4726088692458226878,1689848559241
1689848558000,1689848559000,6,4726029375741129159,1689848559241
1689848558000,1689848559000,8,4725597327467896529,1689848559249
1689848558000,1689848559000,9,4725606362898468409,1689848559249
1689848558000,1689848559000,10,4726098978119478537,1689848559249
1689848558000,1689848559000,11,4726177046519630810,1689848559249
1689848559000,1689848560000,3,4755569477185525077,1689848560260
1689848559000,1689848560000,4,4751161209226643228,1689848560260
1689848559000,1689848560000,5,4726088858194751336,1689848560260
1689848559000,1689848560000,6,4726029548829802496,1689848560260
1689848559000,1689848560000,8,4725597494834917831,1689848560312
1689848559000,1689848560000,9,4725606537985494585,1689848560312
1689848559000,1689848560000,10,4726099147887505863,1689848560312
1689848559000,1689848560000,11,4726177218400344595,1689848560312
1689848560000,1689848561000,8,4725597696541793394,1689848561251
1689848560000,1689848561000,9,4725606740288893383,1689848561251
1689848560000,1689848561000,10,4726099350737717627,1689848561251
1689848560000,1689848561000,11,4726177425334255009,1689848561251
1689848560000,1689848561000,3,4755569480259833401,1689848561278
1689848560000,1689848561000,4,4751161214861399381,1689848561278
1689848560000,1689848561000,5,4726089055924805329,1689848561278
1689848560000,1689848561000,6,4726029745319585261,1689848561278
1689848561000,1689848562000,3,4755569483139999820,1689848562286
1689848561000,1689848562000,4,4751161220300926217,1689848562286
1689848561000,1689848562000,5,4726089237021803103,1689848562286
1689848561000,1689848562000,6,4726029923215241671,1689848562286
1689848561000,1689848562000,8,4725597876448230210,1689848562308
1689848561000,1689848562000,9,4725606917620338233,1689848562308
1689848561000,1689848562000,10,4726099519710691328,1689848562308
1689848561000,1689848562000,11,4726177600620122264,1689848562308
1689848562000,1689848563000,8,4725598051942880597,1689848563289
1689848562000,1689848563000,9,4725607103449753676,1689848563289
1689848562000,1689848563000,10,4726099700804892900,1689848563289
1689848562000,1689848563000,11,4726177783340160341,1689848563289
1689848562000,1689848563000,3,4755569485906881195,1689848563301
1689848562000,1689848563000,4,4751161225884243892,1689848563301
1689848562000,1689848563000,5,4726089416132875605,1689848563301
1689848562000,1689848563000,6,4726030105893026020,1689848563301
1689848563000,1689848564000,8,4725598235217188181,1689848564196
1689848563000,1689848564000,9,4725607296372824595,1689848564196
1689848563000,1689848564000,10,4726099885187739496,1689848564196
1689848563000,1689848564000,11,4726177967218447701,1689848564196
1689848563000,1689848564000,3,4755569489119718059,1689848564267
1689848563000,1689848564000,4,4751161232194729605,1689848564267
1689848563000,1689848564000,5,4726089620735374374,1689848564267
1689848563000,1689848564000,6,4726030307781344066,1689848564267
1689848564000,1689848565000,8,4725598406411900245,1689848565271
1689848564000,1689848565000,9,4725607468042269734,1689848565271
1689848564000,1689848565000,10,4726100059146342552,1689848565271
1689848564000,1689848565000,11,4726178129999696631,1689848565271
1689848564000,1689848565000,3,4755569491799761806,1689848565338
1689848564000,1689848565000,4,4751161237461066638,1689848565338
1689848564000,1689848565000,5,4726089790428836295,1689848565338
1689848564000,1689848565000,6,4726030475441655960,1689848565338
1689848565000,1689848566000,8,4725598612386402456,1689848566229
1689848565000,1689848566000,9,4725607668799679147,1689848566229
1689848565000,1689848566000,10,4726100264959286386,1689848566229
1689848565000,1689848566000,11,4726178330332083238,1689848566229
