wrapped_network$start:INTEGER,wrapped_network$end:INTEGER,wrapped_network$node_id:INTEGER,wrapped_network$tBytes:INTEGER
1689847675000,1689847676000,6,4725953586909782319,1689847677381
1689847675000,1689847676000,8,4725522428457832600,1689847677381
1689847675000,1689847676000,9,4725531462759981359,1689847677381
1689847675000,1689847676000,10,4726024288198265211,1689847677381
1689847675000,1689847676000,11,4726103160907348924,1689847677381
1689847676000,1689847677000,1,4757893241452232704,1689847678391
1689847676000,1689847677000,3,4755568253517683219,1689847678391
1689847676000,1689847677000,4,4751158809849718860,1689847678391
1689847676000,1689847677000,5,4726012077454626361,1689847678391
1689847676000,1689847677000,6,4725953752889887099,1689847678391
1689847676000,1689847677000,8,4725522591833119251,1689847678391
1689847676000,1689847677000,9,4725531618542024325,1689847678391
1689847676000,1689847677000,10,4726024443970366123,1689847678391
1689847676000,1689847677000,11,4726103328245289719,1689847678391
1689847677000,1689847678000,1,4757893249096482816,1689847679406
1689847677000,1689847678000,3,4755568256209882681,1689847679406
1689847677000,1689847678000,4,4751158815450279784,1689847679406
1689847677000,1689847678000,5,4726012261417421179,1689847679406
1689847677000,1689847678000,6,4725953937757408825,1689847679406
1689847677000,1689847678000,8,4725522784070188449,1689847679406
1689847677000,1689847678000,9,4725531811597324561,1689847679406
1689847677000,1689847678000,10,4726024639946144700,1689847679406
1689847677000,1689847678000,11,4726103517504713766,1689847679406
1689847678000,1689847679000,1,4757893255639859200,1689847680423
1689847678000,1689847679000,3,4755568258665997198,1689847680423
1689847678000,1689847679000,4,4751158820433423625,1689847680423
1689847678000,1689847679000,5,4726012413282294898,1689847680423
1689847678000,1689847679000,6,4725954092639695910,1689847680423
1689847678000,1689847679000,8,4725522930747795532,1689847680423
1689847678000,1689847679000,9,4725531972613361816,1689847680423
1689847678000,1689847679000,10,4726024800119592884,1689847680423
1689847678000,1689847679000,11,4726103669372072998,1689847680423
1689847679000,1689847680000,1,4757893263034548224,1689847681436
1689847679000,1689847680000,3,4755568261800132608,1689847681436
1689847679000,1689847680000,4,4751158826249835861,1689847681436
1689847679000,1689847680000,5,4726012600051234437,1689847681436
1689847679000,1689847680000,6,4725954275265284475,1689847681436
1689847679000,1689847680000,8,4725523116614493677,1689847681436
1689847679000,1689847680000,9,4725532165404700520,1689847681436
1689847679000,1689847680000,10,4726024987420432308,1689847681436
1689847679000,1689847680000,11,4726103856752448853,1689847681436
1689847680000,1689847681000,1,4757893271777574912,1689847682456
1689847680000,1689847681000,3,4755568264301277639,1689847682456
1689847680000,1689847681000,4,4751158830972622165,1689847682456
1689847680000,1689847681000,5,4726012753467068568,1689847682456
1689847680000,1689847681000,6,4725954432185692615,1689847682456
1689847680000,1689847681000,8,4725523274785115098,1689847682456
1689847680000,1689847681000,9,4725532329197553436,1689847682456
1689847680000,1689847681000,10,4726025154320177076,1689847682456
1689847680000,1689847681000,11,4726104028218081887,1689847682456
1689847681000,1689847682000,1,4757893279405441024,1689847683458
1689847681000,1689847682000,3,4755568267162220165,1689847683458
1689847681000,1689847682000,4,4751158836490928128,1689847683458
1689847681000,1689847682000,5,4726012923766995778,1689847683458
1689847681000,1689847682000,6,4725954604145942831,1689847683458
1689847681000,1689847682000,8,4725523435274720597,1689847683458
1689847681000,1689847682000,9,4725532485397162667,1689847683458
1689847681000,1689847682000,10,4726025306963016514,1689847683458
1689847681000,1689847682000,11,4726104182874187245,1689847683458
1689847682000,1689847683000,1,4757893286720438272,1689847684473
1689847682000,1689847683000,3,4755568269834069485,1689847684473
1689847682000,1689847683000,4,4751158842121625903,1689847684473
1689847682000,1689847683000,5,4726013115071997421,1689847684473
1689847682000,1689847683000,6,4725954788543702509,1689847684473
1689847682000,1689847683000,8,4725523632254149518,1689847684473
1689847682000,1689847683000,9,4725532673530649107,1689847684473
1689847682000,1689847683000,10,4726025493580339731,1689847684473
1689847682000,1689847683000,11,4726104364755364523,1689847684473
1689847683000,1689847684000,1,4757893295409856512,1689847685487
1689847683000,1689847684000,3,4755568272252862464,1689847685487
1689847683000,1689847684000,4,4751158846830741883,1689847685487
1689847683000,1689847684000,5,4726013276348516489,1689847685487
1689847683000,1689847684000,6,4725954936712617681,1689847685487
1689847683000,1689847684000,8,4725523776655026252,1689847685487
1689847683000,1689847684000,9,4725532825442747582,1689847685487
1689847683000,1689847684000,10,4726025654905077760,1689847685487
1689847683000,1689847684000,11,4726104512028252084,1689847685487
1689847684000,1689847685000,1,4757893302966812672,1689847686497
1689847684000,1689847685000,3,4755568275157029623,1689847686497
1689847684000,1689847685000,4,4751158852727622618,1689847686497
1689847684000,1689847685000,5,4726013474825218731,1689847686497
1689847684000,1689847685000,6,4725955127115377929,1689847686497
1689847684000,1689847685000,8,4725523961957512837,1689847686497
1689847684000,1689847685000,9,4725533018928290202,1689847686497
1689847684000,1689847685000,10,4726025847097407716,1689847686497
1689847684000,1689847685000,11,4726104687890758466,1689847686497
1689847685000,1689847686000,1,4757893310000660480,1689847687515
1689847685000,1689847686000,3,4755568277658062029,1689847687515
1689847685000,1689847686000,4,4751158857671541950,1689847687515
1689847685000,1689847686000,5,4726013635811926926,1689847687515
1689847685000,1689847686000,6,4725955284719302277,1689847687515
1689847685000,1689847686000,8,4725524123341903189,1689847687515
1689847685000,1689847686000,9,4725533200476905775,1689847687515
1689847685000,1689847686000,10,4726026019885333921,1689847687515
1689847685000,1689847686000,11,4726104869343184668,1689847687515
1689847686000,1689847687000,1,4757893316913659904,1689847688531
1689847686000,1689847687000,3,4755568280662985690,1689847688531
1689847686000,1689847687000,4,4751158863110389153,1689847688531
1689847686000,1689847687000,5,4726013798578262775,1689847688531
1689847686000,1689847687000,6,4725955455983608718,1689847688531
